Psys,Ffuel,Porosity,Dparticle,Alpha,Rflat,Tbed,Decay,Fstruct
206135.0,0.74625,0.469875,0.00487,29.955,1.0590000000000002,750.35,0.0037595,1.241375
445595.0,0.85825,0.308875,0.004854,28.815,0.493,641.15,0.0092544999999999,0.865125
130475.0,0.52575,0.412375,0.004626,20.475,1.767,1652.55,0.0058875,0.312125
161285.0,0.61875,0.294375,0.003022,36.825,1.883,1101.35,0.0042005,0.957875
431165.00000000006,0.88325,0.383625,0.00321,17.085,1.243,984.35,0.0035565,0.467875
410690.0,0.7835000000000001,0.30025,0.001756,29.55,1.218,1399.7,0.008285,1.15125
357065.0,0.63825,0.421375,0.004458,23.565,0.497,875.15,0.0056285,1.668375
222905.0,0.6737500000000001,0.432375,0.003926,22.875,0.157,616.45,0.0042285,1.085625
404450.0,0.9855,0.46625,0.003132,21.15,1.83,643.1,0.004071,0.96225
395285.0,0.75175,0.267625,0.003594,23.265,0.5750000000000001,1542.0500000000002,0.0084914999999999,1.509125
305975.0,0.78725,0.381375,0.002142,41.625,1.867,845.25,0.0034725,1.1731250000000002
144905.0,0.75625,0.313625,0.004954,44.655,1.5670000000000002,687.95,0.0050405,0.8616250000000001
276725.0,0.56975,0.375875,0.00445,16.335,1.465,1158.5499999999995,0.0033395,0.6953750000000001
167135.0,0.75575,0.413125,0.0031219999999999,19.245,0.257,1324.95,0.0046905,1.5808749999999998
239285.0,0.73275,0.371625,0.0033179999999999,19.425,1.435,1032.4499999999998,0.0087645,1.068125
403085.0,0.55525,0.334125,0.002698,21.075,0.921,660.6500000000001,0.0045715,1.124125
377735.00000000006,0.75475,0.334875,0.003386,17.265,0.541,478.65,0.0064545,1.453125
484985.0,0.85325,0.399375,0.001582,16.545,0.545,427.95,0.0087295,0.3576249999999999
147830.0,0.5775,0.3117499999999999,0.00278,20.67,1.23,1298.3000000000002,0.009769,1.20025
302075.0,0.53575,0.437375,0.003026,26.955,1.3970000000000002,980.45,0.0098425,1.6246250000000002
203795.0,0.83575,0.363125,0.002386,34.875,1.985,1094.85,0.0089325,1.388375
277943.75,0.9065625,0.32765625,0.0043475,36.09375,1.55375,1190.5625,0.006250625,0.35609375
253568.75,0.6709375,0.49015625,0.0033525,43.59375,0.09125,865.5625,0.004211875,0.42390625
335615.0,0.80875,0.258875,0.001194,40.035,0.223,1406.85,0.0065594999999999,0.870375
441695.0,0.77025,0.391375,0.00395,15.375,0.513,569.65,0.0056075,1.470625
149195.0,0.79775,0.490125,0.00319,44.715,0.245,881.65,0.0069165,1.456625
110585.0,0.7342500000000001,0.437875,0.004714,27.495,1.117,736.05,0.0039065,1.962375
241235.0,0.69475,0.301125,0.0033819999999999,36.945,1.101,1495.25,0.0083445,0.361125
285890.0,0.5915,0.26675,0.003876,16.71,0.19,1563.5,0.007277,1.87575
216275.0,0.97575,0.437375,0.002978,44.085,0.857,1670.75,0.0082745,1.146875
181955.0,0.71875,0.354125,0.002762,15.255,1.027,567.05,0.0085825,0.985875
411275.0,0.88975,0.479375,0.003138,17.475,0.249,598.25,0.0076025,1.138125
151535.0,0.74625,0.434625,0.002842,15.195,0.955,1366.5500000000002,0.0050405,1.565125
213545.0,0.73125,0.321875,0.004086,29.475,1.943,1315.85,0.0052575,1.397125
280625.0,0.94375,0.341875,0.001814,35.265,1.3690000000000002,1107.85,0.0091705,0.8003750000000001
330350.0,0.6545,0.44975,0.004204,31.05,1.162,970.7,0.005233,1.33325
401135.0,0.88325,0.349125,0.00441,38.385000000000005,1.0590000000000002,1144.25,0.0040605,0.481875
399185.0,0.57325,0.333375,0.004446,39.195,0.183,676.25,0.0030805,0.816125
365060.0,0.843,0.4705,0.003136,15.18,1.132,584.6,0.00839,1.9755
450665.0,0.66925,0.486375,0.002826,39.615,1.5710000000000002,658.05,0.0083795,1.3061249999999998
456515.0,0.81475,0.409625,0.0026899999999999,18.165,1.921,660.6500000000001,0.0080085,1.948375
310655.0,0.87175,0.382625,0.00191,15.435,0.407,1206.65,0.0045995,1.589625
232265.0,0.95375,0.370875,0.001682,19.305,0.597,863.45,0.0034445,0.998125
316115.0,0.87275,0.349125,0.00461,26.445,1.785,1369.15,0.0088835,1.300875
325085.0,0.62325,0.497625,0.00319,31.275,0.015,492.9500000000001,0.0089325,0.471375
207695.0,0.85525,0.469875,0.004754,24.045,0.307,677.55,0.0058595,1.549375
360575.0,0.70575,0.309375,0.004986,44.325,1.795,491.65,0.0077355,0.413625
318065.0,0.52025,0.370375,0.00289,39.795,1.6949999999999998,1644.75,0.0079665,1.454875
433115.0,0.79125,0.373875,0.0034779999999999,22.605,1.497,712.65,0.0093105,1.523125
415370.0,0.5845,0.47325,0.001804,27.39,0.882,783.5,0.008131,1.25275
152656.25,0.9778125,0.37140625,0.0040925,15.35625,1.96125,881.8125,0.005979375,1.4126562500000002
339905.0,0.88875,0.488375,0.002866,42.19500000000001,0.405,1191.0500000000002,0.0054885,0.326125
273605.0,0.54975,0.446125,0.002826,31.755,1.881,1454.95,0.0054815,1.6771250000000002
147245.0,0.74375,0.381875,0.00137,31.965000000000003,0.489,1373.05,0.0097865,1.678875
338735.0,0.88175,0.311875,0.003618,26.565,0.069,563.15,0.0040045,1.082125
151145.0,0.88425,0.392125,0.001958,35.05500000000001,0.085,1219.65,0.0083655,0.359375
174350.0,0.6455,0.46475,0.002164,18.51,0.914,866.7,0.005961,1.02875
143930.0,0.8935,0.4267499999999999,0.004524,37.65,1.066,775.7,0.007193,1.93525
309095.0,0.50575,0.350875,0.00469,28.335,1.3130000000000002,1003.85,0.0068045,0.625375
471725.0,0.75725,0.331875,0.00487,42.675,1.475,570.95,0.0066435,1.941375
168695.0,0.70775,0.301875,0.003886,29.115,1.4289999999999998,1666.85,0.0091915,1.7331249999999998
132815.0,0.55775,0.429625,0.001154,32.864999999999995,1.267,777.65,0.0042775,0.663875
441695.0,0.82375,0.368625,0.003362,36.795,1.961,522.85,0.0066225,0.441625
498635.0,0.81275,0.466125,0.003266,21.525,1.3970000000000002,1318.4499999999998,0.0070845,0.369875
213155.0,0.64075,0.282125,0.00207,23.925,1.3530000000000002,713.95,0.0037875,0.891375
176300.0,0.857,0.3425,0.003312,16.38,0.38,605.4,0.007018,1.3945
373445.0,0.90525,0.325875,0.003174,19.275,0.577,570.95,0.0050895,1.4093750000000005
490835.0,0.64425,0.380875,0.001878,40.755,1.777,418.85,0.0066925,1.796125
408545.0,0.76875,0.487875,0.004898,26.325,1.4409999999999998,564.45,0.0073855,1.3253750000000002
196531.25,0.9484375,0.48953125,0.0025125,35.34375,1.17375,826.5625,0.006495625,1.0867187500000002
475625.0,0.98575,0.490875,0.00373,33.735,0.903,907.65,0.0077355,1.166125
291935.0,0.67925,0.365625,0.001334,40.035,0.769,742.55,0.0063495,0.284125
154655.0,0.77025,0.3576249999999999,0.0043339999999999,26.415,1.751,1139.05,0.0058735,1.0786250000000002
427655.0,0.70525,0.445875,0.002618,43.995,0.561,678.85,0.0077705,0.257875
407375.0,0.70325,0.351125,0.004162,22.305,0.741,565.75,0.0064965,1.402375
342781.25,0.9959375,0.35765625,0.0034775,17.83125,1.40875,421.9375,0.008123125,1.36015625
136325.0,0.56925,0.401875,0.004214,36.135,0.237,563.15,0.0032905,1.878375
400355.0,0.7362500000000001,0.370375,0.003846,15.525,0.131,998.65,0.0090165,0.667375
306170.0,0.7085,0.31275,0.002404,32.489999999999995,1.342,559.9,0.009825,1.75675
499415.0,0.53125,0.394375,0.003602,26.355,0.221,973.95,0.0078545,1.180125
394505.0,0.75375,0.394625,0.004286,38.325,0.917,620.35,0.0051944999999999,1.831125
455930.0,0.8045,0.34925,0.002444,33.15,0.606,1558.3,0.008467,0.97975
343025.0,0.60175,0.322875,0.004706,38.355,1.3090000000000002,1696.75,0.0031015,1.4863749999999998
375785.0,0.59625,0.348375,0.003446,41.325,0.147,1571.95,0.0087925,1.7471249999999998
294275.0,0.7222500000000001,0.485125,0.0039539999999999,22.815,1.609,1058.4499999999998,0.0058315,0.803875
195605.0,0.84375,0.438375,0.00203,16.095,0.071,1379.5500000000002,0.0036965,1.806625
262685.0,0.69225,0.409125,0.001598,22.965,1.891,1343.15,0.0055095,0.835375
383975.00000000006,0.79125,0.491375,0.00475,20.595,0.779,1360.05,0.0090935,1.962375
264293.75,0.5978125,0.48921875,0.0032775,31.78125,0.89625,938.6875,0.009391875,1.58546875
387485.0,0.87725,0.279625,0.0043979999999999,30.705,1.395,1561.55,0.0070635,1.2116250000000002
300710.0,0.5895,0.38525,0.002516,26.31,1.242,1007.1,0.006997,0.87825
270290.0,0.5025,0.43625,0.004676,27.09,1.422,1482.9,0.006605,0.66125
174545.0,0.70875,0.461375,0.004158,38.835,1.4129999999999998,1566.75,0.0043265,1.1713749999999998
355895.0,0.55375,0.395875,0.002958,41.715,1.505,1639.55,0.0081765,1.1591250000000002
287645.0,0.50225,0.373375,0.002978,16.095,0.777,1126.05,0.0089395,1.565125
376955.00000000006,0.51575,0.447875,0.002282,19.215,0.227,1506.9499999999998,0.0073504999999999,1.085625
186635.0,0.89875,0.319125,0.00167,25.305,0.521,788.05,0.0087925,0.565875
172205.0,0.90825,0.451875,0.00435,31.125000000000004,0.887,486.45,0.0038295,0.613125
385145.0,0.71575,0.415375,0.004738,21.675,0.557,687.95,0.0087925,1.955375
227975.0,0.97825,0.493625,0.004278,29.865,1.411,1500.45,0.0042355,0.338375
493565.0,0.57275,0.318625,0.0043619999999999,18.705,0.135,622.95,0.0044035,0.674375
156995.0,0.67625,0.449375,0.0038179999999999,20.595,1.1669999999999998,1347.05,0.0085545,0.452125
344243.75,0.7309375,0.27328125,0.0014425,26.34375,1.36125,1522.0625,0.006574375,1.23984375
341075.0,0.58125,0.445125,0.002758,32.504999999999995,1.629,1295.0500000000002,0.0054255,0.973625
496490.0,0.9435,0.39475,0.00214,36.27,1.762,1503.7,0.009195,1.37175
130865.0,0.50025,0.325125,0.004702,15.015,0.751,1441.95,0.0092615,0.637625
249230.0,0.8155,0.38575,0.002036,40.95,0.646,403.9,0.009615,0.54575
398405.0,0.60925,0.361875,0.004498,40.30499999999999,1.145,1167.65,0.0055025,1.194125
176105.0,0.78225,0.477625,0.002402,28.875,0.665,990.85,0.0084285,1.647375
203015.0,0.95925,0.495375,0.003262,37.005,1.739,872.55,0.0045155,1.015625
140030.0,0.6245,0.32875,0.003892,23.73,1.074,749.7,0.003511,1.94925
296225.0,0.82825,0.471875,0.00223,23.955,1.469,1276.85,0.0075675,1.3638750000000002
499610.0,0.6465,0.29525,0.004516,37.35,1.47,1347.6999999999998,0.003049,0.58075
164795.0,0.68525,0.458125,0.004078,19.125,0.619,1435.45,0.0054185,0.502875
278431.25,0.6290625,0.3829687499999999,0.0035525,41.19375,1.68875,1089.8125,0.003196875,0.55078125
473675.00000000006,0.75825,0.415875,0.002582,32.205000000000005,1.3290000000000002,1045.45,0.0081835,1.342875
442085.0,0.80225,0.384625,0.002674,28.515,0.555,812.75,0.0045785,0.711125
187268.75,0.5959375,0.47953125,0.0036175,35.60625,0.46625,1669.9375,0.006521875,1.27046875
238700.0,0.717,0.4935,0.004512,40.38,0.932,1109.8000000000002,0.005758,1.2195
285695.0,0.99625,0.320875,0.003918,27.915,0.889,1604.45,0.0038505,0.301625
396650.0,0.6925,0.33875,0.004684,23.31,1.486,1105.9,0.009223,1.20025
244355.0,0.77725,0.281375,0.001902,36.825,0.151,551.45,0.0076095,0.567625
316700.0,0.911,0.3855,0.003968,19.5,0.8280000000000001,834.2,0.00671,1.2475
325475.0,0.65025,0.446625,0.004954,39.915,1.379,951.85,0.0063075,1.7156249999999995
269900.0,0.757,0.4365,0.004288,38.22,1.036,1333.4,0.003126,1.1495
208865.0,0.90175,0.452625,0.004706,23.775,1.887,867.3499999999999,0.0050545,1.990375
148610.0,0.8025,0.37075,0.00234,40.53,1.526,1675.3,0.007879,0.98325
398015.0,0.90775,0.446375,0.001362,18.825,1.027,1409.4499999999998,0.0043965,1.3621249999999998
283550.0,0.5735,0.30625,0.001428,34.83,0.8300000000000001,780.9,0.008761,1.02525
260930.0,0.6985,0.37525,0.003524,35.010000000000005,0.418,1347.6999999999998,0.005583,0.35325
478355.00000000006,0.5952500000000001,0.387375,0.002482,29.295,1.4529999999999998,1274.25,0.0069375,0.8423750000000001
153485.0,0.76675,0.272375,0.004358,31.215,1.065,483.85,0.0072735,1.2571250000000005
264050.0,0.5635,0.31125,0.001772,35.31,1.898,952.5,0.009055,1.20025
132035.0,0.60275,0.296375,0.004458,16.785,1.4209999999999998,569.65,0.0061955,0.8336250000000001
331130.0,0.5295,0.34675,0.004732,34.59,0.982,1178.6999999999998,0.004673,1.6587500000000002
448325.0,0.6737500000000001,0.411625,0.003706,32.205000000000005,1.141,1631.75,0.0042985,0.637625
115850.0,0.6415,0.43875,0.003716,35.67,0.8140000000000001,757.5,0.009615,0.45475
297395.0,0.99525,0.329625,0.001578,43.815,0.195,1452.35,0.0052925,0.495875
279065.0,0.86075,0.387625,0.002882,29.235,0.223,1510.85,0.0049355,1.6771250000000002
235385.0,0.63075,0.321125,0.003246,20.895,1.475,750.35,0.0034795,1.5826250000000002
249668.75,0.5203125,0.48703125,0.0036775,30.65625,1.68125,1691.0625,0.0041156249999999,1.5767187500000002
449885.0,0.70675,0.313375,0.002654,23.745,0.405,1685.05,0.0094015,0.520375
434285.00000000006,0.90475,0.410875,0.003034,40.275000000000006,0.179,1335.35,0.0088135,1.724375
178250.0,0.9735,0.31725,0.004812,20.49,1.774,830.3,0.003301,1.65525
331715.0,0.56025,0.364125,0.004378,37.935,1.645,1066.25,0.0096815,0.991125
398843.75,0.9190625,0.44328125,0.0049775,19.40625,0.2937499999999999,766.4375,0.005279375,0.32765625
280235.0,0.74225,0.260625,0.00191,35.295,1.6150000000000002,1479.65,0.0086735,0.350625
473675.00000000006,0.53025,0.309875,0.002034,32.535,1.6949999999999998,710.05,0.0060275,1.6841250000000003
143393.75,0.9015625,0.46671875,0.0034325,19.85625,1.91125,759.9375,0.004273125,1.09765625
307681.25,0.9328125,0.30953125,0.0046975,28.856250000000003,1.13625,1008.5625,0.005051875,1.30765625
441305.0,0.74175,0.417875,0.004746,38.355,1.719,1109.15,0.0077845,1.491625
360380.0,0.503,0.2635,0.001616,26.82,0.308,1208.6,0.00909,0.4145
272825.0,0.6717500000000001,0.416625,0.002878,22.755,0.425,1519.9499999999998,0.0049915,0.534375
156995.0,0.81625,0.384625,0.002602,22.875,0.725,840.05,0.0057895,0.282375
492005.0,0.88125,0.300625,0.004674,16.965,1.995,1352.25,0.0074205,0.303375
124868.75,0.8184375,0.32171875,0.0035075,36.84375,1.18875,1184.0625,0.007011875,1.00140625
373445.0,0.97225,0.418875,0.00187,15.885,0.723,1669.4499999999998,0.0070985,1.1346250000000002
348143.75,0.9115625,0.43640625,0.0045575,15.31875,0.8912500000000001,1652.0625,0.007965625,1.99890625
228170.0,0.5975,0.36975,0.002764,21.33,1.242,1280.1,0.003833,1.36125
384755.0,0.79325,0.277375,0.004586,30.645000000000003,0.435,672.3499999999999,0.0070145,1.748875
400355.0,0.73175,0.480625,0.002506,19.605,1.101,595.65,0.0099545,0.812625
386705.0,0.94075,0.484875,0.003078,30.615,0.471,466.95,0.0034725,1.498625
391385.0,0.97875,0.446875,0.003694,34.395,0.097,775.05,0.0061605,1.939625
340685.0,0.79175,0.345125,0.00483,30.135,1.833,465.65,0.0068255,1.8468750000000005
294518.75,0.7596875000000001,0.44265625,0.0023925,35.30625,0.32125,1629.3125,0.0068718749999999,1.22234375
413810.0,0.9595,0.41125,0.004132,44.31,0.742,734.1,0.0059889999999999,0.40225
490445.0,0.85575,0.488375,0.002982,41.865,0.057,1644.75,0.0065805,1.176625
385925.0,0.78325,0.359875,0.004846,24.585,0.215,524.15,0.0055725,0.8406250000000001
271655.0,0.59675,0.269625,0.002554,21.645,0.247,1479.65,0.0087785,0.8143750000000001
371885.0,0.97375,0.486625,0.002754,22.485,1.1190000000000002,1646.0500000000002,0.0083235,0.495875
250010.0,0.6845,0.45875,0.001988,15.75,1.21,890.1,0.005387,0.41625
420635.0,0.99625,0.481375,0.002238,40.185,1.3090000000000002,866.05,0.0094225,1.045375
343805.0,0.85625,0.386375,0.004974,35.565,0.103,1028.55,0.0030175,1.698125
458465.0,0.53625,0.297875,0.004658,29.325000000000003,0.443,1308.0500000000002,0.0036825,0.938625
387875.0,0.65675,0.427375,0.00199,33.915000000000006,0.293,1438.05,0.0047745,1.314875
120335.0,0.60275,0.279875,0.002858,43.395,1.737,863.45,0.0068955,0.483625
348875.0,0.86825,0.260125,0.0019979999999999,15.345,1.745,1677.25,0.0073575,0.593875
141395.0,0.81375,0.375125,0.00247,16.815,1.719,442.25,0.0035495,0.501125
397625.0,0.76675,0.291125,0.003522,41.715,1.501,794.55,0.0036405,0.8791249999999999
297590.0,0.7755000000000001,0.36275,0.002628,43.11,1.394,988.9,0.009265,1.60625
285695.0,0.65125,0.473625,0.001338,19.425,1.197,1042.85,0.0070495,1.138125
384218.75,0.6209375,0.33953125,0.0040875,42.31875,1.24125,678.6875,0.009645625,1.68171875
220955.0,0.99625,0.461625,0.004462,28.695,1.783,1016.85,0.0048585,0.546625
201650.0,0.9935,0.37775,0.004964,29.07,0.262,661.3,0.005009,1.88275
272435.0,0.6737500000000001,0.305875,0.00497,19.695,1.841,793.25,0.0087435,1.089125
378905.0,0.56975,0.395375,0.001602,35.115,0.003,838.75,0.0031995,0.816125
419465.00000000006,0.90375,0.341625,0.004082,38.325,1.649,1448.45,0.0082605,0.354125
184490.0,0.9045,0.46275,0.0011,16.83,1.51,1165.6999999999998,0.003077,1.49775
269656.25,0.5196875,0.35921875,0.0043375,32.60625,1.04625,735.5625,0.009505625,1.25953125
345755.0,0.92975,0.400625,0.004498,18.555,1.121,1107.85,0.0091215,1.955375
172595.0,0.77225,0.440875,0.0033259999999999,24.015,1.0950000000000002,1129.9500000000005,0.0054955,1.843375
287645.0,0.6697500000000001,0.470875,0.002114,15.615,1.3730000000000002,1422.4499999999998,0.0040465,0.623625
392993.75,0.9615625,0.39828125,0.0029075,17.64375,1.34875,1317.3125,0.007659375,0.83078125
381245.0,0.55475,0.477625,0.003982,37.725,0.839,905.05,0.0071475,0.326125
327425.0,0.78425,0.312375,0.00485,34.245,1.721,1384.75,0.0041165,1.985125
249230.0,0.5555,0.37875,0.00234,16.23,1.274,1199.5,0.008733,1.1967500000000002
344585.0,0.56575,0.375625,0.003558,32.44499999999999,0.043,1253.4500000000005,0.0079735,1.148625
268535.0,0.84325,0.330875,0.004446,36.19499999999999,0.453,712.65,0.0078475,0.802125
406010.0,0.6015,0.25225,0.003684,31.47,0.238,1269.7,0.009531,1.95625
139055.0,0.6507499999999999,0.256625,0.004498,34.364999999999995,1.3810000000000002,973.95,0.0098495,1.356875
472115.00000000006,0.95075,0.443875,0.002726,29.805,0.561,1477.05,0.0030665,1.470625
187415.0,0.97625,0.459125,0.002382,39.975,1.219,1007.75,0.0032065,0.796875
311630.0,0.6194999999999999,0.36725,0.004132,25.23,0.022,1672.7,0.008383,1.07075
391580.0,0.519,0.3075,0.0038079999999999,24.42,1.972,1411.4,0.009006,1.9895
468410.0,0.6705,0.4287499999999999,0.003868,39.09,1.59,1017.5,0.009083,0.66475
341855.0,0.51625,0.337875,0.00257,35.504999999999995,0.035,1679.85,0.0055934999999999,0.954375
244745.0,0.60825,0.419125,0.0024219999999999,44.865,1.327,1353.5500000000002,0.0032135,1.698125
161090.0,0.6055,0.39325,0.004892,36.03,0.302,817.3,0.005541,1.85475
409325.0,0.82925,0.491125,0.004298,17.025,1.6630000000000005,451.35,0.0068115,1.5143749999999998
336590.0,0.9115,0.30875,0.002668,40.71,0.934,1519.3,0.007263,1.31925
445985.0,0.63025,0.425375,0.004278,40.785,0.889,535.85,0.0075115,0.8476250000000001
319625.0,0.72775,0.373625,0.00427,28.425,1.939,548.85,0.0064545,1.026125
282575.0,0.99425,0.365125,0.003598,18.075,1.809,944.05,0.0067415,1.645625
275018.75,0.5040625,0.35265625,0.0049225,38.79375,1.75625,1673.1875,0.009724375,0.66671875
284135.0,0.91475,0.411375,0.00337,30.375,0.661,998.65,0.0066995,0.607875
366815.0,0.88925,0.467625,0.004234,43.365,0.925,459.15,0.0061185,0.567625
408593.75,0.9340625,0.34984375,0.0045275,40.59375,1.86375,1409.9375,0.004098125,0.75421875
146855.0,0.54225,0.453375,0.001258,36.015,1.043,564.45,0.0059155,0.996375
463535.00000000006,0.56075,0.379125,0.00243,21.315,1.721,522.85,0.0044875,0.420625
135106.25,0.8396875,0.46296875,0.0011425,24.54375,0.7887500000000001,847.6875,0.008840625,1.01671875
334006.25,0.7265625,0.39734375,0.0048425,23.71875,0.7262500000000001,469.0625,0.008936875,1.64453125
177665.0,0.68275,0.369625,0.002742,33.045,0.671,1444.5500000000002,0.0090165,0.506375
138470.0,0.9665,0.44475,0.004644,17.37,1.102,1654.5,0.005303,1.48725
177860.0,0.565,0.4385,0.004864,29.1,1.772,1317.8,0.009342,1.5905
273020.0,0.535,0.4885,0.00472,31.26,1.476,927.8,0.005058,1.4435
181565.0,0.67875,0.345875,0.004042,39.195,1.6190000000000002,1144.25,0.0081625,1.755875
356431.25,0.8271875,0.26859375,0.0047025,19.74375,0.51625,1130.4375,0.003398125,0.90734375
241430.0,0.7595000000000001,0.38825,0.002364,22.59,1.506,1516.7,0.004869,1.00425
207110.0,0.9755,0.32375,0.004972,30.51,0.278,1547.9,0.008299,0.7312500000000001
410885.0,0.52275,0.381375,0.00261,27.675,0.303,907.65,0.0083025,1.7016250000000002
301343.75,0.5640625,0.47828125,0.0042375,22.33125,0.30625,491.8125,0.004124375,1.2551562500000002
305585.0,0.55475,0.305125,0.004814,40.275000000000006,1.201,1687.65,0.0050195,1.839875
297443.75,0.5890625,0.45265625,0.0049975,25.59375,0.8812500000000001,1297.8125,0.0043168749999999,1.18296875
291155.0,0.92825,0.418375,0.0035659999999999,21.255000000000003,0.973,538.45,0.0090795,1.915125
192485.0,0.80525,0.414625,0.00353,21.135,0.677,1614.85,0.0042635,0.277125
441695.0,0.94275,0.411125,0.00479,43.485,1.889,1322.35,0.0066855,0.334875
413956.25,0.8084375,0.28890625,0.0049125,23.83125,1.73375,1551.3125,0.009523125,1.48703125
209255.0,0.89575,0.356125,0.00253,27.585,1.263,625.55,0.0086105,0.807375
132815.0,0.92725,0.457625,0.004762,28.365,0.5670000000000001,699.6500000000001,0.0033955,0.753125
309875.0,0.63475,0.343375,0.002218,43.875,0.781,1152.0500000000002,0.0071615,0.298125
167525.0,0.94125,0.440125,0.001906,36.315,1.681,817.95,0.0087435,0.819625
295445.0,0.60275,0.310625,0.002654,39.045,0.639,686.65,0.0082325,1.258875
214130.0,0.9405,0.40125,0.003372,24.45,1.054,1610.3,0.007599,1.83375
193655.0,0.72675,0.314375,0.002574,27.135,0.121,632.05,0.0059295,0.394375
345365.0,0.70075,0.295625,0.0025139999999999,23.475,0.151,1193.65,0.0086945,1.4373750000000003
391775.0,0.79325,0.311875,0.00471,15.075,1.945,937.55,0.0061815,1.050625
283306.25,0.9540625,0.34046875,0.0033875,37.556250000000006,0.52875,1093.0625,0.004981875,0.69078125
366230.0,0.5365,0.48175,0.002724,41.79,1.094,1181.3,0.003637,1.50825
